fecha,tienda_id,producto_id,categoria,unidades_vendidas,temperatura_media,lluvia_mm,promocion_activa,descuento,impacto_evento,stock_actual
2025-03-03,T02,P009,Carne,28,20.5,0,0,0.0,0.0,24
2025-03-03,T03,P007,Fruta,33,18.1,0,0,0.0,0.0,47
2025-03-03,T04,P005,Panaderia,38,16.6,0,0,0.0,0.0,96
2025-03-03,T05,P003,Lacteos,54,14.9,0,0,0.0,0.0,145
2025-03-04,T01,P001,Bebidas,62,18.5,10.7,0,0.0,0.0,117
2025-03-04,T01,P011,Bazar,14,18.5,10.7,0,0.0,0.0,35
2025-03-04,T02,P009,Carne,24,21.0,0,0,0.0,0.0,63
2025-03-04,T03,P007,Fruta,29,17.4,0,0,0.0,0.0,31
2025-03-04,T04,P005,Panaderia,31,14.8,12.2,0,0.0,0.0,37
2025-03-04,T05,P003,Lacteos,59,18.5,0,0,0.0,0.0,62
2025-03-05,T01,P001,Bebidas,76,17.8,0,0,0.0,0.0,85
2025-03-05,T01,P011,Bazar,11,17.8,0,0,0.0,0.0,12
2025-03-05,T02,P009,Carne,28,22.1,0,0,0.0,0.0,35
2025-03-05,T03,P007,Fruta,42,22.9,0,0,0.0,0.0,44
2025-03-05,T04,P005,Panaderia,43,15.4,4.6,0,0.0,0.0,95
2025-03-05,T05,P003,Lacteos,59,19.5,1.5,0,0.0,0.0,58
2025-03-06,T01,P001,Bebidas,92,20.5,0,1,0.2,0.0,121
2025-03-06,T01,P011,Bazar,13,20.5,0,0,0.0,0.0,11
2025-03-06,T02,P009,Carne,19,21.0,2.0,0,0.0,0.0,44
2025-03-06,T03,P007,Fruta,30,20.6,0,0,0.0,0.0,32
2025-03-06,T04,P005,Panaderia,30,12.5,0,0,0.0,0.0,84
2025-03-06,T05,P003,Lacteos,54,21.0,0,1,0.2,0.0,97
2025-03-07,T01,P001,Bebidas,79,19.9,0,0,0.0,0.0,160
2025-03-07,T01,P011,Bazar,16,19.9,0,1,0.15,0.0,32
2025-03-07,T02,P009,Carne,50,23.3,0,1,0.2,0.0,127
2025-03-07,T03,P007,Fruta,34,20.3,0,0,0.0,0.0,72
2025-03-07,T04,P005,Panaderia,38,17.8,0,0,0.0,0.0,49
2025-03-07,T05,P003,Lacteos,53,18.0,0,0,0.0,0.0,67
2025-03-08,T01,P001,Bebidas,68,18.3,6.7,0,0.0,0.0,95
2025-03-08,T01,P011,Bazar,15,18.3,6.7,0,0.0,0.0,28
2025-03-08,T02,P009,Carne,33,17.2,0,0,0.0,0.0,72
2025-03-08,T03,P007,Fruta,28,17.7,1.6,0,0.0,0.0,77
2025-03-08,T04,P005,Panaderia,30,18.0,0,0,0.0,0.0,29
2025-03-08,T05,P003,Lacteos,53,15.5,0,0,0.0,0.0,146
2025-03-09,T01,P001,Bebidas,68,19.0,0,1,0.2,0.0,177
2025-03-09,T01,P011,Bazar,9,19.0,0,0,0.0,0.0,8
2025-03-09,T02,P009,Carne,28,18.3,0,0,0.0,0.0,51
2025-03-09,T03,P007,Fruta,22,22.2,0,0,0.0,0.0,20
2025-03-09,T04,P005,Panaderia,34,17.2,0,0,0.0,0.0,82
2025-03-09,T05,P003,Lacteos,50,19.7,0,0,0.0,0.0,108
2025-03-10,T01,P001,Bebidas,58,19.8,0,0,0.0,0.0,135
2025-03-10,T01,P011,Bazar,14,19.8,0,0,0.0,0.0,14
2025-03-10,T02,P009,Carne,31,18.8,0,1,0.2,0.0,69
2025-03-10,T03,P007,Fruta,25,23.1,0,0,0.0,0.0,27
2025-03-10,T04,P005,Panaderia,35,11.7,0,0,0.0,0.0,57
2025-03-10,T05,P003,Lacteos,58,15.7,0,0,0.0,0.0,136
2025-03-11,T01,P001,Bebidas,79,20.4,0,0,0.0,0.0,101
2025-03-11,T01,P011,Bazar,10,20.4,0,0,0.0,0.0,14
2025-03-11,T02,P009,Carne,24,18.4,0,0,0.0,0.0,33
2025-03-11,T03,P007,Fruta,28,17.6,0,0,0.0,0.0,73
2025-03-11,T04,P005,Panaderia,32,13.0,0,0,0.0,0.0,69
2025-03-11,T05,P003,Lacteos,50,18.3,0,0,0.0,0.0,71
2025-03-12,T01,P001,Bebidas,75,17.6,0,0,0.0,0.0,161
2025-03-12,T01,P011,Bazar,13,17.6,0,1,0.1,0.0,36
2025-03-12,T02,P009,Carne,29,20.1,0,1,0.1,0.0,66
2025-03-12,T03,P007,Fruta,26,16.7,0,0,0.0,0.0,44
2025-03-12,T04,P005,Panaderia,36,14.0,0,1,0.25,0.0,48
2025-03-12,T05,P003,Lacteos,58,17.6,0,0,0.0,0.0,94
2025-03-13,T01,P001,Bebidas,64,19.6,0,0,0.0,0.0,95
2025-03-13,T01,P011,Bazar,8,19.6,0,0,0.0,0.0,9
2025-03-13,T02,P009,Carne,27,17.9,0,0,0.0,0.0,35
2025-03-13,T03,P007,Fruta,29,19.6,2.9,0,0.0,0.0,61
2025-03-13,T04,P005,Panaderia,34,11.9,0,0,0.0,0.0,54
2025-03-13,T05,P003,Lacteos,45,20.4,0,0,0.0,0.0,46
2025-03-14,T01,P001,Bebidas,62,13.8,0,0,0.0,0.0,89
2025-03-14,T01,P011,Bazar,13,13.8,0,0,0.0,0.0,16
2025-03-14,T02,P009,Carne,33,18.4,15.6,0,0.0,0.0,92
2025-03-14,T03,P007,Fruta,30,19.4,0,0,0.0,0.0,38
2025-03-14,T04,P005,Panaderia,60,8.8,0,1,0.15,0.0,134
2025-03-14,T05,P003,Lacteos,69,17.3,0,0,0.0,0.0,99
2025-03-15,T01,P001,Bebidas,76,20.0,0,0,0.0,0.0,188
2025-03-15,T01,P011,Bazar,15,20.0,0,0,0.0,0.0,14
2025-03-15,T02,P009,Carne,35,23.1,0,0,0.0,0.0,71
2025-03-15,T03,P007,Fruta,34,21.0,0,0,0.0,0.0,57
2025-03-15,T04,P005,Panaderia,44,11.2,0,0,0.0,0.0,73
2025-03-15,T05,P003,Lacteos,50,18.0,13.3,0,0.0,0.0,106
2025-03-16,T01,P001,Bebidas,51,17.0,0,0,0.0,0.0,98
2025-03-16,T01,P011,Bazar,10,17.0,0,0,0.0,0.0,16
2025-03-16,T02,P009,Carne,21,20.7,0,0,0.0,0.0,57
2025-03-16,T03,P007,Fruta,26,18.1,13.2,0,0.0,0.0,23
2025-03-16,T04,P005,Panaderia,28,14.9,0,0,0.0,0.0,51
2025-03-16,T05,P003,Lacteos,34,18.6,0,0,0.0,0.0,45
2025-03-17,T01,P001,Bebidas,97,15.9,0,0,0.0,0.0,173
2025-03-17,T01,P011,Bazar,12,15.9,0,0,0.0,0.0,26
2025-03-17,T02,P009,Carne,35,17.1,8.7,1,0.25,0.0,36
2025-03-17,T03,P007,Fruta,40,22.0,0,1,0.25,0.0,105
2025-03-17,T04,P005,Panaderia,35,14.0,0,0,0.0,0.0,62
2025-03-17,T05,P003,Lacteos,54,18.5,11.0,0,0.0,0.0,121
2025-03-18,T01,P001,Bebidas,93,18.7,0,1,0.15,0.0,104
2025-03-18,T01,P011,Bazar,9,18.7,0,0,0.0,0.0,24
2025-03-18,T02,P009,Carne,29,19.7,0,0,0.0,0.0,24
2025-03-18,T03,P007,Fruta,37,18.9,15.2,1,0.15,0.0,64
2025-03-18,T04,P005,Panaderia,33,15.7,0,0,0.0,0.0,70
2025-03-18,T05,P003,Lacteos,54,21.6,0,0,0.0,0.0,61
2025-03-19,T01,P001,Bebidas,59,17.9,0,0,0.0,0.0,114
2025-03-19,T01,P011,Bazar,8,17.9,0,0,0.0,0.0,17
2025-03-19,T02,P009,Carne,33,19.9,0,0,0.0,0.0,54
2025-03-19,T03,P007,Fruta,28,19.7,0,0,0.0,0.0,76
2025-03-19,T04,P005,Panaderia,28,15.9,0,0,0.0,0.0,74
2025-03-19,T05,P003,Lacteos,40,20.5,0,0,0.0,0.0,64
2025-03-20,T01,P001,Bebidas,74,20.6,0,0,0.0,0.0,146
2025-03-20,T01,P011,Bazar,11,20.6,0,0,0.0,0.0,18
2025-03-20,T02,P009,Carne,29,19.0,2.6,1,0.15,0.0,30
2025-03-20,T03,P007,Fruta,40,20.2,0,1,0.1,0.0,83
2025-03-20,T04,P005,Panaderia,37,9.9,3.4,0,0.0,0.0,88
2025-03-20,T05,P003,Lacteos,45,18.9,9.2,0,0.0,0.0,46
2025-03-21,T01,P001,Bebidas,85,18.1,0,0,0.0,0.0,109
2025-03-21,T01,P011,Bazar,11,18.1,0,0,0.0,0.0,19
2025-03-21,T02,P009,Carne,28,18.9,0,0,0.0,0.0,74
2025-03-21,T03,P007,Fruta,31,17.4,7.5,0,0.0,0.0,73
2025-03-21,T04,P005,Panaderia,44,19.1,0,0,0.0,0.0,86
2025-03-21,T05,P003,Lacteos,65,17.6,2.2,0,0.0,0.0,92
2025-03-22,T01,P001,Bebidas,97,14.1,0,1,0.1,0.0,208
2025-03-22,T01,P011,Bazar,12,14.1,0,0,0.0,0.0,21
2025-03-22,T02,P009,Carne,41,20.9,9.5,0,0.0,0.0,52
2025-03-22,T03,P007,Fruta,45,22.4,0,1,0.15,0.0,76
2025-03-22,T04,P005,Panaderia,44,12.7,0,0,0.0,0.0,48
2025-03-22,T05,P003,Lacteos,52,18.2,0,0,0.0,0.0,108
2025-03-23,T01,P001,Bebidas,72,14.7,0,0,0.0,0.0,180
2025-03-23,T01,P011,Bazar,13,14.7,0,1,0.2,0.0,36
2025-03-23,T02,P009,Carne,29,17.6,0,0,0.0,0.0,58
2025-03-23,T03,P007,Fruta,33,20.5,0,0,0.0,0.0,84
2025-03-23,T04,P005,Panaderia,33,14.5,15.3,0,0.0,0.0,86
2025-03-23,T05,P003,Lacteos,47,21.4,11.8,0,0.0,0.0,49
2025-03-24,T01,P001,Bebidas,71,17.1,0,0,0.0,0.0,114
2025-03-24,T01,P011,Bazar,10,17.1,0,0,0.0,0.0,23
2025-03-24,T02,P009,Carne,42,15.1,0,1,0.2,0.0,114
2025-03-24,T03,P007,Fruta,29,19.9,0,0,0.0,0.0,64
2025-03-24,T04,P005,Panaderia,54,18.7,0,1,0.1,0.0,54
2025-03-24,T05,P003,Lacteos,53,19.5,0,0,0.0,0.0,98
2025-03-25,T01,P001,Bebidas,71,14.8,16.2,0,0.0,0.0,155
2025-03-25,T01,P011,Bazar,14,14.8,16.2,0,0.0,0.0,13
2025-03-25,T02,P009,Carne,37,21.0,0,1,0.2,0.0,71
2025-03-25,T03,P007,Fruta,31,23.4,0,1,0.2,0.0,55
2025-03-25,T04,P005,Panaderia,36,15.9,0,0,0.0,0.0,37
2025-03-25,T05,P003,Lacteos,57,17.2,15.7,0,0.0,0.0,103
2025-03-26,T01,P001,Bebidas,67,20.3,0,0,0.0,0.0,137
2025-03-26,T01,P011,Bazar,12,20.3,0,0,0.0,0.0,28
2025-03-26,T02,P009,Carne,31,19.7,0,0,0.0,0.0,41
2025-03-26,T03,P007,Fruta,29,18.7,0,0,0.0,0.0,77
2025-03-26,T04,P005,Panaderia,38,13.4,6.5,0,0.0,0.0,76
2025-03-26,T05,P003,Lacteos,48,20.8,0,0,0.0,0.0,47
2025-03-27,T01,P001,Bebidas,77,21.5,0,0,0.0,0.0,141
2025-03-27,T01,P011,Bazar,12,21.5,0,0,0.0,0.0,21
2025-03-27,T02,P009,Carne,27,18.6,0,0,0.0,0.0,72
2025-03-27,T03,P007,Fruta,35,23.7,15.0,0,0.0,0.0,39
2025-03-27,T04,P005,Panaderia,33,18.1,0,0,0.0,0.0,75
2025-03-27,T05,P003,Lacteos,43,17.5,0,0,0.0,0.0,72
2025-03-28,T01,P001,Bebidas,128,19.3,0,1,0.25,0.0,259
2025-03-28,T01,P011,Bazar,12,19.3,0,0,0.0,0.0,28
2025-03-28,T02,P009,Carne,33,19.7,2.1,0,0.0,0.0,67
2025-03-28,T03,P007,Fruta,31,23.4,0,0,0.0,0.0,52
2025-03-28,T04,P005,Panaderia,39,13.2,0,0,0.0,0.0,49
2025-03-28,T05,P003,Lacteos,54,25.6,5.4,0,0.0,0.0,137
2025-03-29,T01,P001,Bebidas,92,19.2,0,0,0.0,0.0,218
2025-03-29,T01,P011,Bazar,12,19.2,0,0,0.0,0.0,33
2025-03-29,T02,P009,Carne,30,17.5,0,0,0.0,0.0,38
2025-03-29,T03,P007,Fruta,25,19.6,0,0,0.0,0.0,30
2025-03-29,T04,P005,Panaderia,38,16.2,0,0,0.0,0.0,74
2025-03-29,T05,P003,Lacteos,52,15.8,0,0,0.0,0.0,81
2025-03-30,T01,P001,Bebidas,54,16.5,0,0,0.0,0.0,65
2025-03-30,T01,P011,Bazar,9,16.5,0,0,0.0,0.0,21
2025-03-30,T02,P009,Carne,23,18.3,0,0,0.0,0.0,28
2025-03-30,T03,P007,Fruta,35,18.4,0,0,0.0,0.0,39
2025-03-30,T04,P005,Panaderia,31,20.2,0,0,0.0,0.0,55
2025-03-30,T05,P003,Lacteos,60,21.0,0,0,0.0,0.0,166
2025-03-31,T01,P001,Bebidas,62,22.3,0,0,0.0,0.0,69
2025-03-31,T01,P011,Bazar,11,22.3,0,0,0.0,0.0,16
2025-03-31,T02,P009,Carne,32,24.4,0,0,0.0,0.0,86
2025-03-31,T03,P007,Fruta,33,19.3,6.8,0,0.0,0.0,86
2025-03-31,T04,P005,Panaderia,38,12.7,0,0,0.0,0.0,80
2025-03-31,T05,P003,Lacteos,43,22.7,0,0,0.0,0.0,87
2025-04-01,T01,P001,Bebidas,54,20.9,0,0,0.0,0.0,98
2025-04-01,T01,P011,Bazar,7,20.9,0,1,0.2,0.0,8
2025-04-01,T02,P009,Carne,28,23.8,0,0,0.0,0.0,45
2025-04-01,T03,P007,Fruta,29,27.5,0,0,0.0,0.0,54
2025-04-01,T04,P005,Panaderia,27,22.1,0,0,0.0,0.0,37
2025-04-01,T05,P003,Lacteos,49,24.9,0,0,0.0,0.0,96
2025-04-02,T01,P001,Bebidas,67,21.6,0,0,0.0,0.0,88
2025-04-02,T01,P011,Bazar,4,21.6,0,0,0.0,0.0,3
2025-04-02,T02,P009,Carne,34,29.3,0,0,0.0,0.0,51
2025-04-02,T03,P007,Fruta,29,21.8,0,0,0.0,0.0,33
2025-04-02,T04,P005,Panaderia,34,20.3,0,0,0.0,0.0,67
2025-04-02,T05,P003,Lacteos,69,24.1,0,1,0.1,0.0,72
2025-04-03,T01,P001,Bebidas,74,23.3,0,0,0.0,0.0,149
2025-04-03,T01,P011,Bazar,5,23.3,0,0,0.0,0.0,5
2025-04-03,T02,P009,Carne,24,27.7,0,0,0.0,0.0,45
2025-04-03,T03,P007,Fruta,38,19.0,0,0,0.0,0.0,89
2025-04-03,T04,P005,Panaderia,32,17.2,0,0,0.0,0.0,56
2025-04-03,T05,P003,Lacteos,62,26.8,0,0,0.0,0.0,156
2025-04-04,T01,P001,Bebidas,80,22.9,0,0,0.0,0.0,177
2025-04-04,T01,P011,Bazar,5,22.9,0,0,0.0,0.0,12
2025-04-04,T02,P009,Carne,35,24.6,0,0,0.0,0.0,51
2025-04-04,T03,P007,Fruta,26,22.9,0,0,0.0,0.0,64
2025-04-04,T04,P005,Panaderia,35,23.1,8.2,0,0.0,0.0,85
2025-04-04,T05,P003,Lacteos,52,26.1,0,0,0.0,0.139,78
2025-04-05,T01,P001,Bebidas,79,22.4,0,0,0.0,0.0,120
2025-04-05,T01,P011,Bazar,4,22.4,0,0,0.0,0.0,11
2025-04-05,T02,P009,Carne,36,26.5,0,0,0.0,0.0,84
2025-04-05,T03,P007,Fruta,33,25.4,0,0,0.0,0.0,35
2025-04-05,T04,P005,Panaderia,40,22.0,0,0,0.0,0.0,50
2025-04-05,T05,P003,Lacteos,53,28.1,0,0,0.0,0.0,104
2025-04-06,T01,P001,Bebidas,57,21.9,0,0,0.0,0.0,104
2025-04-06,T01,P011,Bazar,6,21.9,0,0,0.0,0.0,6
2025-04-06,T02,P009,Carne,22,28.0,0,0,0.0,0.0,39
2025-04-06,T03,P007,Fruta,32,27.5,0,0,0.0,0.0,79
2025-04-06,T04,P005,Panaderia,31,23.2,0,0,0.0,0.0,38
2025-04-06,T05,P003,Lacteos,50,25.8,0,0,0.0,0.0,73
2025-04-07,T01,P001,Bebidas,74,23.3,0,0,0.0,0.0,102
2025-04-07,T01,P011,Bazar,6,23.3,0,0,0.0,0.0,15
2025-04-07,T02,P009,Carne,25,26.6,0,0,0.0,0.0,56
2025-04-07,T03,P007,Fruta,39,23.1,0,0,0.0,0.0,64
2025-04-07,T04,P005,Panaderia,33,22.1,0,0,0.0,0.0,40
2025-04-07,T05,P003,Lacteos,46,22.8,0,0,0.0,0.0,52
2025-04-08,T01,P001,Bebidas,55,20.5,0,0,0.0,0.0,104
2025-04-08,T01,P011,Bazar,4,20.5,0,0,0.0,0.0,11
2025-04-08,T02,P009,Carne,27,26.9,0,0,0.0,0.0,67
2025-04-08,T03,P007,Fruta,32,25.4,0,1,0.1,0.0,67
2025-04-08,T04,P005,Panaderia,31,18.1,0,0,0.0,0.0,55
2025-04-08,T05,P003,Lacteos,54,21.9,0,0,0.0,0.0,82
2025-04-09,T01,P001,Bebidas,84,24.7,0,0,0.0,0.0,197
2025-04-09,T01,P011,Bazar,5,24.7,0,0,0.0,0.0,12
2025-04-09,T02,P009,Carne,24,25.8,16.1,0,0.0,0.0,36
2025-04-09,T03,P007,Fruta,30,25.1,0,0,0.0,0.0,64
2025-04-09,T04,P005,Panaderia,32,22.4,0,0,0.0,0.0,74
2025-04-09,T05,P003,Lacteos,46,27.1,0,0,0.0,0.0,127
2025-04-10,T01,P001,Bebidas,69,20.8,0,0,0.0,0.0,122
2025-04-10,T01,P011,Bazar,6,20.8,0,0,0.0,0.0,13
2025-04-10,T02,P009,Carne,28,22.9,0,0,0.0,0.0,70
2025-04-10,T03,P007,Fruta,34,22.0,0,0,0.0,0.0,85
2025-04-10,T04,P005,Panaderia,29,22.7,0,0,0.0,0.0,81
2025-04-10,T05,P003,Lacteos,41,28.7,0,0,0.0,0.0,41
2025-04-11,T01,P001,Bebidas,74,23.3,0,0,0.0,0.0,120
2025-04-11,T01,P011,Bazar,5,23.3,0,0,0.0,0.0,13
2025-04-11,T02,P009,Carne,35,24.6,13.0,0,0.0,0.0,42
2025-04-11,T03,P007,Fruta,36,21.5,0,0,0.0,0.0,90
2025-04-11,T04,P005,Panaderia,41,21.5,0,0,0.0,0.186,55
2025-04-11,T05,P003,Lacteos,53,25.1,0,0,0.0,0.0,63
2025-04-12,T01,P001,Bebidas,77,20.9,0,0,0.0,0.0,141
2025-04-12,T01,P011,Bazar,5,20.9,0,0,0.0,0.0,8
2025-04-12,T02,P009,Carne,30,27.1,4.6,0,0.0,0.0,29
2025-04-12,T03,P007,Fruta,38,27.1,0,0,0.0,0.0,69
2025-04-12,T04,P005,Panaderia,29,19.2,0,0,0.0,0.0,44
2025-04-12,T05,P003,Lacteos,51,23.1,0,0,0.0,0.0,104
2025-04-13,T01,P001,Bebidas,70,24.0,0,0,0.0,0.0,128
2025-04-13,T01,P011,Bazar,5,24.0,0,0,0.0,0.0,6
2025-04-13,T02,P009,Carne,26,28.5,0,0,0.0,0.0,45
2025-04-13,T03,P007,Fruta,31,24.3,0,0,0.0,0.0,80
2025-04-13,T04,P005,Panaderia,34,21.7,0,0,0.0,0.0,41
2025-04-13,T05,P003,Lacteos,53,24.9,0,0,0.0,0.0,78
2025-04-14,T01,P001,Bebidas,69,17.5,0,0,0.0,0.0,184
2025-04-14,T01,P011,Bazar,5,17.5,0,0,0.0,0.0,9
2025-04-14,T02,P009,Carne,29,25.7,0,0,0.0,0.0,39
2025-04-14,T03,P007,Fruta,31,21.5,0,0,0.0,0.0,33
2025-04-14,T04,P005,Panaderia,35,23.2,0,0,0.0,0.0,86
2025-04-14,T05,P003,Lacteos,47,24.3,0,0,0.0,0.0,60
2025-04-15,T01,P001,Bebidas,86,25.0,0,0,0.0,0.0,106
2025-04-15,T01,P011,Bazar,6,25.0,0,1,0.15,0.0,12
2025-04-15,T02,P009,Carne,29,26.1,0,0,0.0,0.0,48
2025-04-15,T03,P007,Fruta,31,21.5,0,0,0.0,0.0,38
2025-04-15,T04,P005,Panaderia,32,20.9,0,0,0.0,0.0,47
2025-04-15,T05,P003,Lacteos,53,27.8,0,0,0.0,0.0,66
2025-04-16,T01,P001,Bebidas,72,24.7,0,0,0.0,0.0,137
2025-04-16,T01,P011,Bazar,6,24.7,0,0,0.0,0.0,15
2025-04-16,T02,P009,Carne,23,26.2,0,0,0.0,0.0,44
2025-04-16,T03,P007,Fruta,27,24.6,0,0,0.0,0.0,35
2025-04-16,T04,P005,Panaderia,29,21.9,0,0,0.0,0.0,57
2025-04-16,T05,P003,Lacteos,43,25.8,0,0,0.0,0.0,76
2025-04-17,T01,P001,Bebidas,58,25.9,0,0,0.0,0.0,147
2025-04-17,T01,P011,Bazar,5,25.9,0,0,0.0,0.0,7
2025-04-17,T02,P009,Carne,20,24.5,0,0,0.0,0.0,30
2025-04-17,T03,P007,Fruta,19,20.4,0,0,0.0,0.0,38
2025-04-17,T04,P005,Panaderia,29,19.4,0,0,0.0,0.0,51
2025-04-17,T05,P003,Lacteos,85,27.7,0,1,0.2,0.0,217
2025-04-18,T01,P001,Bebidas,96,24.2,0,0,0.0,0.0,188
2025-04-18,T01,P011,Bazar,5,24.2,0,0,0.0,0.0,11
2025-04-18,T02,P009,Carne,29,27.2,0,0,0.0,0.0,59
2025-04-18,T03,P007,Fruta,31,22.6,0,0,0.0,0.0,49
2025-04-18,T04,P005,Panaderia,39,22.7,0,0,0.0,0.0,98
2025-04-18,T05,P003,Lacteos,52,26.8,0,0,0.0,0.0,84
2025-04-19,T01,P001,Bebidas,60,18.0,0,0,0.0,0.0,88
2025-04-19,T01,P011,Bazar,6,18.0,0,0,0.0,0.0,5
2025-04-19,T02,P009,Carne,27,28.8,17.7,0,0.0,0.0,22
2025-04-19,T03,P007,Fruta,29,26.8,0,0,0.0,0.0,79
2025-04-19,T04,P005,Panaderia,40,22.2,0,0,0.0,0.0,106
2025-04-19,T05,P003,Lacteos,52,23.2,0,0,0.0,0.0,124
2025-04-20,T01,P001,Bebidas,66,23.7,0,0,0.0,0.0,77
2025-04-20,T01,P011,Bazar,5,23.7,0,0,0.0,0.0,10
2025-04-20,T02,P009,Carne,25,22.6,0,0,0.0,0.0,47
2025-04-20,T03,P007,Fruta,30,18.0,0,0,0.0,0.0,71
2025-04-20,T04,P005,Panaderia,44,22.7,0,1,0.2,0.0,78
2025-04-20,T05,P003,Lacteos,74,26.3,0,1,0.15,0.0,62
2025-04-21,T01,P001,Bebidas,46,23.5,0,0,0.0,0.0,116
2025-04-21,T01,P011,Bazar,5,23.5,0,0,0.0,0.0,6
2025-04-21,T02,P009,Carne,29,26.1,0,0,0.0,0.0,46
2025-04-21,T03,P007,Fruta,28,21.8,0,0,0.0,0.0,36
2025-04-21,T04,P005,Panaderia,33,20.5,0,0,0.0,0.0,45
2025-04-21,T05,P003,Lacteos,46,29.0,0,0,0.0,0.0,100
2025-04-22,T01,P001,Bebidas,52,18.2,8.2,0,0.0,0.0,97
2025-04-22,T01,P011,Bazar,5,18.2,8.2,0,0.0,0.0,6
2025-04-22,T02,P009,Carne,26,30.8,0,0,0.0,0.0,27
2025-04-22,T03,P007,Fruta,28,19.7,0,0,0.0,0.0,42
2025-04-22,T04,P005,Panaderia,34,21.5,0,0,0.0,0.0,45
2025-04-22,T05,P003,Lacteos,51,25.1,0,0,0.0,0.0,85
2025-04-23,T01,P001,Bebidas,57,22.7,11.1,0,0.0,0.0,140
2025-04-23,T01,P011,Bazar,7,22.7,11.1,0,0.0,0.0,13
2025-04-23,T02,P009,Carne,25,24.5,0,0,0.0,0.0,68
2025-04-23,T03,P007,Fruta,31,23.3,0,0,0.0,0.0,30
2025-04-23,T04,P005,Panaderia,41,21.6,0,0,0.0,0.0,54
2025-04-23,T05,P003,Lacteos,63,25.9,0,1,0.25,0.0,128
2025-04-24,T01,P001,Bebidas,82,18.5,0,0,0.0,0.0,90
2025-04-24,T01,P011,Bazar,5,18.5,0,0,0.0,0.0,6
2025-04-24,T02,P009,Carne,26,27.2,0,0,0.0,0.0,61
2025-04-24,T03,P007,Fruta,23,24.7,0,0,0.0,0.0,59
2025-04-24,T04,P005,Panaderia,39,25.9,0,0,0.0,0.0,37
2025-04-24,T05,P003,Lacteos,57,28.6,0,0,0.0,0.0,157
2025-04-25,T01,P001,Bebidas,84,21.6,0,0,0.0,0.0,125
2025-04-25,T01,P011,Bazar,5,21.6,0,0,0.0,0.0,12
2025-04-25,T02,P009,Carne,29,21.3,0,0,0.0,0.0,43
2025-04-25,T03,P007,Fruta,36,20.9,0,0,0.0,0.0,65
2025-04-25,T04,P005,Panaderia,43,20.8,0,0,0.0,0.0,46
2025-04-25,T05,P003,Lacteos,60,22.7,0,0,0.0,0.0,117
2025-04-26,T01,P001,Bebidas,68,20.1,0,0,0.0,0.0,102
2025-04-26,T01,P011,Bazar,5,20.1,0,0,0.0,0.0,13
2025-04-26,T02,P009,Carne,29,25.7,0,0,0.0,0.0,61
2025-04-26,T03,P007,Fruta,26,18.8,0,0,0.0,0.0,65
2025-04-26,T04,P005,Panaderia,36,21.5,0,0,0.0,0.0,77
2025-04-26,T05,P003,Lacteos,53,28.3,0,0,0.0,0.0,131
2025-04-27,T01,P001,Bebidas,91,21.5,0,0,0.0,0.0,196
2025-04-27,T01,P011,Bazar,4,21.5,0,0,0.0,0.0,4
2025-04-27,T02,P009,Carne,27,28.9,0,0,0.0,0.0,39
2025-04-27,T03,P007,Fruta,33,23.6,0,0,0.0,0.0,64
2025-04-27,T04,P005,Panaderia,30,22.6,12.9,0,0.0,0.0,39
2025-04-27,T05,P003,Lacteos,47,28.5,0,0,0.0,0.0,89
2025-04-28,T01,P001,Bebidas,76,23.6,0,0,0.0,0.0,163
2025-04-28,T01,P011,Bazar,5,23.6,0,0,0.0,0.0,8
2025-04-28,T02,P009,Carne,22,28.2,0,0,0.0,0.0,24
2025-04-28,T03,P007,Fruta,22,23.3,0,0,0.0,0.0,29
2025-04-28,T04,P005,Panaderia,34,19.8,0,0,0.0,0.0,66
2025-04-28,T05,P003,Lacteos,73,23.2,0,1,0.25,0.0,130
2025-04-29,T01,P001,Bebidas,59,25.5,0,0,0.0,0.0,98
2025-04-29,T01,P011,Bazar,6,25.5,0,1,0.25,0.0,11
2025-04-29,T02,P009,Carne,26,26.3,0,0,0.0,0.0,40
2025-04-29,T03,P007,Fruta,32,25.8,0,0,0.0,0.0,80
2025-04-29,T04,P005,Panaderia,25,20.5,0,0,0.0,0.0,57
2025-04-29,T05,P003,Lacteos,49,25.0,0,0,0.0,0.0,66
2025-04-30,T01,P001,Bebidas,73,18.2,0,0,0.0,0.0,193
2025-04-30,T01,P011,Bazar,6,18.2,0,0,0.0,0.0,6
2025-04-30,T02,P009,Carne,29,27.5,0,0,0.0,0.0,67
2025-04-30,T03,P007,Fruta,27,24.5,0,0,0.0,0.0,39
2025-04-30,T04,P005,Panaderia,37,18.9,0,0,0.0,0.0,72
2025-04-30,T05,P003,Lacteos,54,29.2,0,0,0.0,0.0,148
2025-05-01,T01,P001,Bebidas,94,25.8,0,0,0.0,0.0,98
2025-05-01,T01,P011,Bazar,5,25.8,0,0,0.0,0.0,5
2025-05-01,T02,P009,Carne,33,33.3,0,0,0.0,0.0,39
2025-05-01,T03,P007,Fruta,34,26.0,0,0,0.0,0.0,64
2025-05-01,T04,P005,Panaderia,36,27.7,15.9,0,0.0,0.0,86
2025-05-01,T05,P003,Lacteos,58,30.0,0,1,0.1,0.0,136
2025-05-02,T01,P001,Bebidas,83,26.5,0,0,0.0,0.0,174
2025-05-02,T01,P011,Bazar,5,26.5,0,0,0.0,0.0,8
2025-05-02,T02,P009,Carne,32,34.2,12.5,0,0.0,0.0,48
