fecha,tienda_id,tienda,ciudad,producto_id,producto,categoria,unidades_vendidas,precio_unitario,ingresos,stock_actual
2025-02-01,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,46,2.3,95.22,89
2025-02-01,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,33,6.8,224.4,89
2025-02-01,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,25,3.1,77.5,41
2025-02-01,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,17,6.5,110.5,14
2025-02-01,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,7,2.95,20.65,17
2025-02-01,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,82,0.75,61.5,158
2025-02-01,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,57,1.65,94.05,137
2025-02-01,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,55,1.05,57.75,99
2025-02-01,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,40,2.2,88.0,49
2025-02-01,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,46,1.35,62.1,94
2025-02-01,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,36,2.1,56.7,33
2025-02-01,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,40,2.05,82.0,81
2025-02-01,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,36,2.3,74.52,46
2025-02-01,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,30,6.8,204.0,31
2025-02-01,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,22,3.1,68.2,61
2025-02-01,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,9,6.5,58.5,22
2025-02-01,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,7,2.95,20.65,14
2025-02-01,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,56,0.75,42.0,133
2025-02-01,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,38,1.65,62.7,94
2025-02-01,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,56,1.05,58.8,47
2025-02-01,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,22,2.2,48.4,22
2025-02-01,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,42,1.35,56.7,103
2025-02-01,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,32,2.1,50.4,81
2025-02-01,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,38,2.05,77.9,65
2025-02-01,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,37,2.3,76.59,79
2025-02-01,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,30,6.8,204.0,39
2025-02-01,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,27,3.1,83.7,65
2025-02-01,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,10,6.5,65.0,28
2025-02-01,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,14.75,14
2025-02-01,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,44,0.75,33.0,107
2025-02-01,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,43,1.65,70.95,93
2025-02-01,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,43,1.05,45.15,98
2025-02-01,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,33,2.2,72.6,74
2025-02-01,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,41,1.35,55.35,104
2025-02-01,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,30,2.1,47.25,70
2025-02-01,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,35,2.05,71.75,88
2025-02-01,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,35,2.3,72.45,71
2025-02-01,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,31,6.8,210.8,35
2025-02-01,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,21,3.1,65.1,21
2025-02-01,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,8,6.5,52.0,21
2025-02-01,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,10
2025-02-01,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,61,0.75,45.75,97
2025-02-01,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,42,1.65,69.3,64
2025-02-01,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,59,1.05,61.95,123
2025-02-01,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,30,2.2,66.0,57
2025-02-01,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,46,1.35,62.1,121
2025-02-01,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,34,2.1,53.55,78
2025-02-01,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,35,2.05,71.75,63
2025-02-01,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,38,2.3,78.66,67
2025-02-01,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,27,6.8,183.6,69
2025-02-01,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,21,3.1,65.1,47
2025-02-01,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,9,6.5,58.5,15
2025-02-01,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,4,2.95,11.8,5
2025-02-02,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,69,0.75,51.75,188
2025-02-02,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,46,1.65,75.9,109
2025-02-02,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,49,1.05,51.45,103
2025-02-02,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,33,2.2,72.6,50
2025-02-02,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,40,1.35,54.0,89
2025-02-02,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,40,2.1,67.2,39
2025-02-02,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,36,2.05,73.8,49
2025-02-02,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,38,2.3,87.4,71
2025-02-02,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,25,6.8,170.0,24
2025-02-02,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,21,3.1,65.1,30
2025-02-02,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,10,6.5,65.0,12
2025-02-02,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,5,2.95,14.75,12
2025-02-02,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,49,0.75,36.75,115
2025-02-02,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,44,1.65,72.6,43
2025-02-02,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,52,1.05,54.6,43
2025-02-02,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,32,2.2,70.4,27
2025-02-02,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,40,1.35,54.0,35
2025-02-02,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,30,2.1,50.4,34
2025-02-02,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,35,2.05,71.75,66
2025-02-02,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,21,2.3,48.3,38
2025-02-02,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,30,6.8,204.0,67
2025-02-02,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,23,3.1,71.3,23
2025-02-02,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,9,6.5,58.5,19
2025-02-02,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,4,2.95,11.8,6
2025-02-02,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,50,0.75,37.5,50
2025-02-02,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,31,1.65,51.15,37
2025-02-02,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,43,1.05,45.15,95
2025-02-02,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,25,2.2,55.0,62
2025-02-02,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,41,1.35,55.35,46
2025-02-02,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,25,2.1,42.0,55
2025-02-02,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,28,2.05,57.4,70
2025-02-02,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,50
2025-02-02,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,20,6.8,136.0,36
2025-02-02,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,18,3.1,55.8,19
2025-02-02,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,9,6.5,58.5,9
2025-02-02,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,7,2.95,20.65,12
2025-02-02,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,47,0.75,35.25,66
2025-02-02,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,27,1.65,44.55,69
2025-02-02,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,37,1.05,38.85,62
2025-02-02,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,28,2.2,61.6,30
2025-02-02,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,37,1.35,49.95,90
2025-02-02,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,25,2.1,42.0,37
2025-02-02,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,29,2.05,59.45,72
2025-02-02,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,23,2.3,52.9,58
2025-02-02,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,19,6.8,129.2,43
2025-02-02,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,19,3.1,58.9,22
2025-02-02,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,8,6.5,52.0,13
2025-02-02,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,4
2025-02-02,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,59,0.75,44.25,67
2025-02-02,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,33,1.65,54.45,35
2025-02-02,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,49,1.05,51.45,99
2025-02-02,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,30,2.2,66.0,48
2025-02-02,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,44,1.35,59.4,111
2025-02-02,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,28,2.1,47.04,49
2025-02-02,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,29,2.05,59.45,57
2025-02-02,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,72
2025-02-02,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,21,6.8,142.8,36
2025-02-02,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,17,3.1,52.7,35
2025-02-02,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,8,6.5,52.0,17
2025-02-02,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,3,2.95,8.85,4
2025-02-03,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,65,0.75,48.75,153
2025-02-03,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,45,1.65,74.25,70
2025-02-03,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,48,1.05,50.4,121
2025-02-03,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,24,2.2,52.8,60
2025-02-03,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,48,1.35,64.8,93
2025-02-03,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,34,2.1,60.69,93
2025-02-03,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,44,2.05,90.2,84
2025-02-03,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,56
2025-02-03,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,35,6.8,238.0,46
2025-02-03,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,25,3.1,65.88,34
2025-02-03,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,12,6.5,78.0,12
2025-02-03,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,10,2.95,23.6,14
2025-02-03,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,52,0.75,39.0,84
2025-02-03,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,44,1.65,72.6,64
2025-02-03,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,63,1.05,66.15,98
2025-02-03,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,28,2.2,61.6,63
2025-02-03,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,50,1.35,67.5,41
2025-02-03,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,42,2.1,74.97,72
2025-02-03,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,31,2.05,63.55,25
2025-02-03,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,29,2.3,66.7,36
2025-02-03,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,32,6.8,217.6,46
2025-02-03,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,31,3.1,81.69,50
2025-02-03,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,11,6.5,71.5,16
2025-02-03,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,7,2.95,16.52,18
2025-02-03,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,51,0.75,38.25,93
2025-02-03,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,34,1.65,56.1,88
2025-02-03,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,47,1.05,49.35,59
2025-02-03,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,29,2.2,63.8,50
2025-02-03,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,34,1.35,45.9,43
2025-02-03,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,21,2.1,37.48,39
2025-02-03,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,30,2.05,61.5,50
2025-02-03,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,31,2.3,71.3,38
2025-02-03,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,27,6.8,183.6,64
2025-02-03,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,26,3.1,68.51,24
2025-02-03,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,7,6.5,45.5,10
2025-02-03,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,11.8,8
2025-02-03,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,49,0.75,36.75,64
2025-02-03,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,33,1.65,54.45,54
2025-02-03,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,38,1.05,39.9,52
2025-02-03,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,27,2.2,59.4,43
2025-02-03,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,44,1.35,59.4,96
2025-02-03,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,35,2.1,62.48,74
2025-02-03,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,25,2.05,51.25,42
2025-02-03,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,28,2.3,64.4,38
2025-02-03,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,23,6.8,156.4,28
2025-02-03,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,22,3.1,57.97,33
2025-02-03,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,7,6.5,45.5,20
2025-02-03,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,7,2.95,16.52,15
2025-02-03,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,55,0.75,41.25,96
2025-02-03,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,40,1.65,66.0,82
2025-02-03,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,39,1.05,40.95,33
2025-02-03,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,36,2.2,79.2,83
2025-02-03,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,35,1.35,47.25,54
2025-02-03,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,35,2.1,62.48,77
2025-02-03,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,33,2.05,67.65,68
2025-02-03,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,30,2.3,69.0,53
2025-02-03,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,29,6.8,197.2,67
2025-02-03,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,25,3.1,65.88,27
2025-02-03,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,9,6.5,58.5,9
2025-02-03,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,7,2.95,16.52,19
2025-02-04,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,65,0.75,48.75,83
2025-02-04,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,45,1.65,74.25,104
2025-02-04,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,55,1.05,57.75,139
2025-02-04,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,31,2.2,68.2,69
2025-02-04,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,43,1.35,58.05,101
2025-02-04,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,25,2.1,52.5,64
2025-02-04,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,38,2.05,77.9,44
2025-02-04,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,34,2.3,78.2,38
2025-02-04,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,30,6.8,204.0,79
2025-02-04,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,19,3.1,58.9,25
2025-02-04,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,9,6.5,58.5,20
2025-02-04,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,5,2.95,14.75,9
2025-02-04,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,57,0.75,42.75,118
2025-02-04,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,43,1.65,70.95,37
2025-02-04,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,51,1.05,53.55,56
2025-02-04,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,36,2.2,79.2,62
2025-02-04,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,38,1.35,51.3,40
2025-02-04,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,27,2.1,56.7,30
2025-02-04,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,33,2.05,67.65,63
2025-02-04,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,30,2.3,69.0,69
2025-02-04,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,29,6.8,197.2,43
2025-02-04,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,20,3.1,62.0,29
2025-02-04,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,14,6.5,91.0,34
2025-02-04,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,5,2.95,14.75,6
2025-02-04,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,58,0.75,43.5,67
2025-02-04,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,33,1.65,54.45,78
2025-02-04,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,50,1.05,52.5,79
2025-02-04,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,30,2.2,66.0,44
2025-02-04,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,38,1.35,51.3,53
2025-02-04,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,22,2.1,46.2,18
2025-02-04,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,31,2.05,63.55,66
2025-02-04,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,28,2.3,64.4,53
2025-02-04,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,27,6.8,183.6,59
2025-02-04,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,14,3.1,43.4,13
2025-02-04,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,9,6.5,58.5,16
2025-02-04,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,14.75,7
2025-02-04,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,57,0.75,42.75,75
2025-02-04,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,34,1.65,56.1,59
2025-02-04,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,48,1.05,50.4,74
2025-02-04,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,27,2.2,59.4,61
2025-02-04,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,45,1.35,60.75,106
2025-02-04,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,22,2.1,46.2,49
2025-02-04,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,31,2.05,63.55,53
2025-02-04,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,29,2.3,66.7,56
2025-02-04,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,26,6.8,176.8,33
2025-02-04,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,16,3.1,49.6,29
2025-02-04,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,7,6.5,45.5,11
2025-02-04,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,11
2025-02-04,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,54,0.75,40.5,63
2025-02-04,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,36,1.65,59.4,86
2025-02-04,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,42,1.05,44.1,74
2025-02-04,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,31,2.2,68.2,51
2025-02-04,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,42,1.35,56.7,94
2025-02-04,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,25,2.1,52.5,54
2025-02-04,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,33,2.05,67.65,50
2025-02-04,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,80
2025-02-04,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,28,6.8,190.4,51
2025-02-04,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,23,3.1,71.3,45
2025-02-04,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,9,6.5,58.5,17
2025-02-04,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,5,2.95,14.75,13
2025-02-05,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,62,0.75,46.5,57
2025-02-05,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,35,1.65,57.75,69
2025-02-05,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,67,1.05,70.35,59
2025-02-05,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,32,2.2,70.4,64
2025-02-05,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,35,1.35,47.25,30
2025-02-05,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,27,2.1,56.7,36
2025-02-05,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,31,2.05,63.55,72
2025-02-05,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,35,2.3,80.5,43
2025-02-05,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,30,6.8,204.0,26
2025-02-05,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,21,3.1,65.1,37
2025-02-05,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,12,6.5,78.0,31
2025-02-05,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,7,2.95,20.65,17
2025-02-05,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,61,0.75,45.75,70
2025-02-05,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,44,1.65,72.6,52
2025-02-05,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,46,1.05,48.3,66
2025-02-05,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,31,2.2,68.2,77
2025-02-05,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,35,1.35,47.25,72
2025-02-05,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,25,2.1,52.5,29
2025-02-05,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,27,2.05,55.35,35
